,Date,County,State,Population,Cases %,Cases (N - 7),Deaths (N - 7),Cases (N - 14),Deaths (N - 14),Cases (N - 21),Deaths (N - 21),Cases (N - 28),Deaths (N - 28),"Class (Safe-0, Unsafe-1)"
27136,5/5/2020,Sangamon,Illinois,194672,0.081675844,159,8,68,5,50,3,32,2,0
27137,5/6/2020,Sangamon,Illinois,194672,0.08681269,169,9,69,5,50,3,33,2,0
27138,5/7/2020,Sangamon,Illinois,194672,0.091435851,178,9,76,5,54,4,39,2,0
27139,5/8/2020,Sangamon,Illinois,194672,0.100168489,195,12,81,6,58,4,42,2,0
27140,5/9/2020,Sangamon,Illinois,194672,0.106332703,207,12,95,6,61,5,43,3,0
27141,5/10/2020,Sangamon,Illinois,194672,0.106846388,208,13,104,6,62,5,43,3,0
27142,5/11/2020,Sangamon,Illinois,194672,0.108901126,212,13,113,8,64,5,48,3,0
27143,5/12/2020,Sangamon,Illinois,194672,0.110955864,216,14,159,8,68,5,50,3,0
27144,5/13/2020,Sangamon,Illinois,194672,0.118661133,231,14,169,9,69,5,50,3,0
27145,5/14/2020,Sangamon,Illinois,194672,0.12174324,237,19,178,9,76,5,54,4,0
27146,5/15/2020,Sangamon,Illinois,194672,0.129962193,253,19,195,12,81,6,58,4,0
27147,5/16/2020,Sangamon,Illinois,194672,0.131503246,256,19,207,12,95,6,61,5,0
27148,5/17/2020,Sangamon,Illinois,194672,0.132530616,258,24,208,13,104,6,62,5,0
27149,5/18/2020,Sangamon,Illinois,194672,0.141263253,275,25,212,13,113,8,64,5,0
27150,5/19/2020,Sangamon,Illinois,194672,0.146913783,286,25,216,14,159,8,68,5,0
27151,5/20/2020,Sangamon,Illinois,194672,0.149995891,292,25,231,14,169,9,69,5,0
27152,5/21/2020,Sangamon,Illinois,194672,0.149995891,292,25,237,19,178,9,76,5,0
27153,5/22/2020,Sangamon,Illinois,194672,0.154105367,300,25,253,19,195,12,81,6,0
27154,5/23/2020,Sangamon,Illinois,194672,0.161296951,314,26,256,19,207,12,95,6,0
27155,5/24/2020,Sangamon,Illinois,194672,0.163351689,318,27,258,24,208,13,104,6,0
27156,5/25/2020,Sangamon,Illinois,194672,0.163865374,319,27,275,25,212,13,113,8,0
27157,5/26/2020,Sangamon,Illinois,194672,0.165920112,323,28,286,25,216,14,159,8,0
27158,5/27/2020,Sangamon,Illinois,194672,0.165920112,323,28,292,25,231,14,169,9,0
27159,5/28/2020,Sangamon,Illinois,194672,0.166433796,324,28,292,25,237,19,178,9,0
27160,5/29/2020,Sangamon,Illinois,194672,0.171570642,334,28,300,25,253,19,195,12,0
27161,5/30/2020,Sangamon,Illinois,194672,0.172084326,335,28,314,26,256,19,207,12,0
27162,5/31/2020,Sangamon,Illinois,194672,0.172598011,336,28,318,27,258,24,208,13,0
27163,6/1/2020,Sangamon,Illinois,194672,0.172598011,336,28,319,27,275,25,212,13,0
27164,6/2/2020,Sangamon,Illinois,194672,0.17362538,338,29,323,28,286,25,216,14,0
27165,5/7/2020,Schuyler,Illinois,6768,0.029550827,2,0,1,0,1,0,1,0,0
27166,5/8/2020,Schuyler,Illinois,6768,0.014775414,1,0,1,0,1,0,1,0,0
27167,5/9/2020,Schuyler,Illinois,6768,0.014775414,1,0,1,0,1,0,1,0,0
27168,5/10/2020,Schuyler,Illinois,6768,0.014775414,1,0,1,0,1,0,1,0,0
27169,5/11/2020,Schuyler,Illinois,6768,0.014775414,1,0,1,0,1,0,1,0,0
27170,5/12/2020,Schuyler,Illinois,6768,0.029550827,2,0,1,0,1,0,1,0,0
27171,5/13/2020,Schuyler,Illinois,6768,0.029550827,2,0,1,0,1,0,1,0,0
27172,5/14/2020,Schuyler,Illinois,6768,0.044326241,3,0,2,0,1,0,1,0,0
27173,5/15/2020,Schuyler,Illinois,6768,0.073877069,5,0,1,0,1,0,1,0,0
27174,5/16/2020,Schuyler,Illinois,6768,0.103427896,7,0,1,0,1,0,1,0,0
27175,5/17/2020,Schuyler,Illinois,6768,0.103427896,7,0,1,0,1,0,1,0,0
27176,5/18/2020,Schuyler,Illinois,6768,0.103427896,7,0,1,0,1,0,1,0,0
27177,5/19/2020,Schuyler,Illinois,6768,0.103427896,7,0,2,0,1,0,1,0,0
27178,5/20/2020,Schuyler,Illinois,6768,0.103427896,7,0,2,0,1,0,1,0,0
27179,5/21/2020,Schuyler,Illinois,6768,0.103427896,7,0,3,0,2,0,1,0,0
27180,5/22/2020,Schuyler,Illinois,6768,0.103427896,7,0,5,0,1,0,1,0,0
27181,5/23/2020,Schuyler,Illinois,6768,0.103427896,7,0,7,0,1,0,1,0,0
27182,5/24/2020,Schuyler,Illinois,6768,0.103427896,7,0,7,0,1,0,1,0,0
27183,5/25/2020,Schuyler,Illinois,6768,0.103427896,7,0,7,0,1,0,1,0,0
27184,5/26/2020,Schuyler,Illinois,6768,0.103427896,7,0,7,0,2,0,1,0,0
27185,5/27/2020,Schuyler,Illinois,6768,0.11820331,8,0,7,0,2,0,1,0,0
27186,5/28/2020,Schuyler,Illinois,6768,0.11820331,8,0,7,0,3,0,2,0,0
27187,5/29/2020,Schuyler,Illinois,6768,0.132978723,9,0,7,0,5,0,1,0,0
27188,5/30/2020,Schuyler,Illinois,6768,0.147754137,10,0,7,0,7,0,1,0,0
27189,5/31/2020,Schuyler,Illinois,6768,0.147754137,10,0,7,0,7,0,1,0,0
27190,6/1/2020,Schuyler,Illinois,6768,0.147754137,10,0,7,0,7,0,1,0,0
27191,6/2/2020,Schuyler,Illinois,6768,0.147754137,10,0,7,0,7,0,2,0,0
27192,5/5/2020,Shelby,Illinois,21634,0.046223537,10,0,4,0,4,0,2,0,0
27193,5/6/2020,Shelby,Illinois,21634,0.046223537,10,1,4,0,4,0,3,0,0
27194,5/7/2020,Shelby,Illinois,21634,0.046223537,10,1,5,0,4,0,3,0,0
27195,5/8/2020,Shelby,Illinois,21634,0.046223537,10,1,10,0,4,0,3,0,0
27196,5/9/2020,Shelby,Illinois,21634,0.046223537,10,1,9,0,4,0,3,0,0
27197,5/10/2020,Shelby,Illinois,21634,0.046223537,10,1,10,0,4,0,4,0,0
27198,5/11/2020,Shelby,Illinois,21634,0.046223537,10,1,10,0,4,0,4,0,0
27199,5/12/2020,Shelby,Illinois,21634,0.046223537,10,1,10,0,4,0,4,0,0
27200,5/13/2020,Shelby,Illinois,21634,0.046223537,10,1,10,1,4,0,4,0,0
27201,5/14/2020,Shelby,Illinois,21634,0.046223537,10,1,10,1,5,0,4,0,0
27202,5/15/2020,Shelby,Illinois,21634,0.046223537,10,1,10,1,10,0,4,0,0
27203,5/16/2020,Shelby,Illinois,21634,0.046223537,10,1,10,1,9,0,4,0,0
27204,5/17/2020,Shelby,Illinois,21634,0.046223537,10,1,10,1,10,0,4,0,0
27205,5/18/2020,Shelby,Illinois,21634,0.046223537,10,1,10,1,10,0,4,0,0
27206,5/19/2020,Shelby,Illinois,21634,0.046223537,10,1,10,1,10,0,4,0,0
27207,5/20/2020,Shelby,Illinois,21634,0.046223537,10,1,10,1,10,1,4,0,0
27208,5/21/2020,Shelby,Illinois,21634,0.050845891,11,1,10,1,10,1,5,0,0
27209,5/22/2020,Shelby,Illinois,21634,0.055468244,12,1,10,1,10,1,10,0,0
27210,5/23/2020,Shelby,Illinois,21634,0.060090598,13,1,10,1,10,1,9,0,0
27211,5/24/2020,Shelby,Illinois,21634,0.060090598,13,1,10,1,10,1,10,0,0
27212,5/25/2020,Shelby,Illinois,21634,0.060090598,13,1,10,1,10,1,10,0,0
27213,5/26/2020,Shelby,Illinois,21634,0.069335306,15,1,10,1,10,1,10,0,0
27214,5/27/2020,Shelby,Illinois,21634,0.069335306,15,1,10,1,10,1,10,1,0
27215,5/28/2020,Shelby,Illinois,21634,0.069335306,15,1,11,1,10,1,10,1,0
27216,5/29/2020,Shelby,Illinois,21634,0.069335306,15,1,12,1,10,1,10,1,0
27217,5/30/2020,Shelby,Illinois,21634,0.073957659,16,1,13,1,10,1,10,1,0
27218,5/31/2020,Shelby,Illinois,21634,0.073957659,16,1,13,1,10,1,10,1,0
27219,6/1/2020,Shelby,Illinois,21634,0.073957659,16,1,13,1,10,1,10,1,0
27220,6/2/2020,Shelby,Illinois,21634,0.073957659,16,1,15,1,10,1,10,1,0
27221,4/11/2020,St. Clair,Illinois,259686,0.030806435,80,3,18,1,3,0,2,0,0
27222,4/12/2020,St. Clair,Illinois,259686,0.033116918,86,3,31,3,3,0,2,0,0
27223,4/13/2020,St. Clair,Illinois,259686,0.035427401,92,3,36,3,4,0,2,0,0
27224,4/14/2020,St. Clair,Illinois,259686,0.041973768,109,3,43,2,7,0,2,0,0
27225,4/15/2020,St. Clair,Illinois,259686,0.048905216,127,3,53,2,7,0,3,0,0
27226,4/16/2020,St. Clair,Illinois,259686,0.055451584,144,4,55,3,13,0,3,0,0
27227,4/17/2020,St. Clair,Illinois,259686,0.06122779,159,5,57,3,15,1,3,0,0
27228,4/18/2020,St. Clair,Illinois,259686,0.066618917,173,7,80,3,18,1,3,0,0
27229,4/19/2020,St. Clair,Illinois,259686,0.072780204,189,8,86,3,31,3,3,0,0
27230,4/20/2020,St. Clair,Illinois,259686,0.07778625,202,8,92,3,36,3,4,0,0
27231,4/21/2020,St. Clair,Illinois,259686,0.084717698,220,8,109,3,43,2,7,0,0
27232,4/22/2020,St. Clair,Illinois,259686,0.0866431,225,10,127,3,53,2,7,0,0
27233,4/23/2020,St. Clair,Illinois,259686,0.092034226,239,14,144,4,55,3,13,0,0
27234,4/24/2020,St. Clair,Illinois,259686,0.097810433,254,17,159,5,57,3,15,1,0
27235,4/25/2020,St. Clair,Illinois,259686,0.102046317,265,17,173,7,80,3,18,1,0
27236,4/26/2020,St. Clair,Illinois,259686,0.1043568,271,18,189,8,86,3,31,3,0
27237,4/27/2020,St. Clair,Illinois,259686,0.106282202,276,18,202,8,92,3,36,3,0
27238,4/28/2020,St. Clair,Illinois,259686,0.111288248,289,18,220,8,109,3,43,2,0
27239,4/29/2020,St. Clair,Illinois,259686,0.12168542,316,19,225,10,127,3,53,2,0
27240,4/30/2020,St. Clair,Illinois,259686,0.127076546,330,19,239,14,144,4,55,3,0
27241,5/1/2020,St. Clair,Illinois,259686,0.134778155,350,19,254,17,159,5,57,3,0
27242,5/2/2020,St. Clair,Illinois,259686,0.139784201,363,24,265,17,173,7,80,3,0
27243,5/3/2020,St. Clair,Illinois,259686,0.150566453,391,24,271,18,189,8,86,3,0
27244,5/4/2020,St. Clair,Illinois,259686,0.155187419,403,24,276,18,202,8,92,3,0
27245,5/5/2020,St. Clair,Illinois,259686,0.167124912,434,25,289,18,220,8,109,3,0
27246,5/6/2020,St. Clair,Illinois,259686,0.170205556,442,29,316,19,225,10,127,3,0
27247,5/7/2020,St. Clair,Illinois,259686,0.182913211,475,30,330,19,239,14,144,4,0
27248,5/8/2020,St. Clair,Illinois,259686,0.189459578,492,31,350,19,254,17,159,5,0
27249,5/9/2020,St. Clair,Illinois,259686,0.195235785,507,33,363,24,265,17,173,7,0
27250,5/10/2020,St. Clair,Illinois,259686,0.206788198,537,33,391,24,271,18,189,8,0
27251,5/11/2020,St. Clair,Illinois,259686,0.212179324,551,34,403,24,276,18,202,8,0
27252,5/12/2020,St. Clair,Illinois,259686,0.222961577,579,41,434,25,289,18,220,8,0
27253,5/13/2020,St. Clair,Illinois,259686,0.231433346,601,42,442,29,316,19,225,10,0
27254,5/14/2020,St. Clair,Illinois,259686,0.239905116,623,55,475,30,330,19,239,14,0
27255,5/15/2020,St. Clair,Illinois,259686,0.249532127,648,55,492,31,350,19,254,17,0
27256,5/16/2020,St. Clair,Illinois,259686,0.265320425,689,55,507,33,363,24,265,17,0
27257,5/17/2020,St. Clair,Illinois,259686,0.273792195,711,59,537,33,391,24,271,18,0
27258,5/18/2020,St. Clair,Illinois,259686,0.293046217,761,59,551,34,403,24,276,18,0
27259,5/19/2020,St. Clair,Illinois,259686,0.296897022,771,63,579,41,434,25,289,18,0
27260,5/20/2020,St. Clair,Illinois,259686,0.303443389,788,64,601,42,442,29,316,19,0
27261,5/21/2020,St. Clair,Illinois,259686,0.303443389,788,64,623,55,475,30,330,19,0
27262,5/22/2020,St. Clair,Illinois,259686,0.309989757,805,66,648,55,492,31,350,19,0
27263,5/23/2020,St. Clair,Illinois,259686,0.327318377,850,67,689,55,507,33,363,24,0
27264,5/24/2020,St. Clair,Illinois,259686,0.336945388,875,68,711,59,537,33,391,24,0
27265,5/25/2020,St. Clair,Illinois,259686,0.343876836,893,69,761,59,551,34,403,24,0
27266,5/26/2020,St. Clair,Illinois,259686,0.348497801,905,69,771,63,579,41,434,25,0
27267,5/27/2020,St. Clair,Illinois,259686,0.356584491,926,70,788,64,601,42,442,29,0
27268,5/28/2020,St. Clair,Illinois,259686,0.370062306,961,72,788,64,623,55,475,30,0
27269,5/29/2020,St. Clair,Illinois,259686,0.378534076,983,74,805,66,648,55,492,31,0
27270,5/30/2020,St. Clair,Illinois,259686,0.39124173,1016,79,850,67,689,55,507,33,0
27271,5/31/2020,St. Clair,Illinois,259686,0.415501798,1079,82,875,68,711,59,537,33,0
27272,6/1/2020,St. Clair,Illinois,259686,0.422433246,1097,82,893,69,761,59,551,34,0
27273,6/2/2020,St. Clair,Illinois,259686,0.430134855,1117,83,905,69,771,63,579,41,0
27274,5/6/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27275,5/7/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27276,5/8/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27277,5/9/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27278,5/10/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27279,5/11/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27280,5/12/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27281,5/13/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27282,5/14/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27283,5/15/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27284,5/16/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27285,5/17/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27286,5/18/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27287,5/19/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27288,5/20/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27289,5/21/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27290,5/22/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27291,5/23/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27292,5/24/2020,Stark,Illinois,5342,0.018719581,1,0,1,0,1,0,1,0,0
27293,5/25/2020,Stark,Illinois,5342,0.037439161,2,0,1,0,1,0,1,0,0
27294,5/26/2020,Stark,Illinois,5342,0.037439161,2,0,1,0,1,0,1,0,0
27295,5/27/2020,Stark,Illinois,5342,0.037439161,2,0,1,0,1,0,1,0,0
27296,5/28/2020,Stark,Illinois,5342,0.037439161,2,0,1,0,1,0,1,0,0
27297,5/29/2020,Stark,Illinois,5342,0.056158742,3,0,1,0,1,0,1,0,0
27298,5/30/2020,Stark,Illinois,5342,0.056158742,3,0,1,0,1,0,1,0,0
27299,5/31/2020,Stark,Illinois,5342,0.056158742,3,0,1,0,1,0,1,0,0
27300,6/1/2020,Stark,Illinois,5342,0.056158742,3,0,2,0,1,0,1,0,0
27301,6/2/2020,Stark,Illinois,5342,0.056158742,3,0,2,0,1,0,1,0,0
27302,4/19/2020,Stephenson,Illinois,44498,0.017978336,8,0,3,0,3,0,1,0,0
27303,4/20/2020,Stephenson,Illinois,44498,0.017978336,8,0,5,0,3,0,1,0,0
27304,4/21/2020,Stephenson,Illinois,44498,0.020225628,9,0,6,0,3,0,1,0,0
27305,4/22/2020,Stephenson,Illinois,44498,0.020225628,9,0,6,0,3,0,1,0,0
27306,4/23/2020,Stephenson,Illinois,44498,0.020225628,9,0,7,0,3,0,2,0,0
27307,4/24/2020,Stephenson,Illinois,44498,0.02247292,10,0,8,0,3,0,2,0,0
27308,4/25/2020,Stephenson,Illinois,44498,0.026967504,12,0,8,0,3,0,2,0,0
27309,4/26/2020,Stephenson,Illinois,44498,0.026967504,12,0,8,0,3,0,3,0,0
27310,4/27/2020,Stephenson,Illinois,44498,0.026967504,12,0,8,0,5,0,3,0,0
27311,4/28/2020,Stephenson,Illinois,44498,0.029214796,13,0,9,0,6,0,3,0,0
27312,4/29/2020,Stephenson,Illinois,44498,0.029214796,13,0,9,0,6,0,3,0,0
27313,4/30/2020,Stephenson,Illinois,44498,0.029214796,13,0,9,0,7,0,3,0,0
27314,5/1/2020,Stephenson,Illinois,44498,0.029214796,13,0,10,0,8,0,3,0,0
27315,5/2/2020,Stephenson,Illinois,44498,0.035956672,16,0,12,0,8,0,3,0,0
27316,5/3/2020,Stephenson,Illinois,44498,0.035956672,16,0,12,0,8,0,3,0,0
27317,5/4/2020,Stephenson,Illinois,44498,0.035956672,16,0,12,0,8,0,5,0,0
27318,5/5/2020,Stephenson,Illinois,44498,0.049440424,22,0,13,0,9,0,6,0,0
27319,5/6/2020,Stephenson,Illinois,44498,0.065171468,29,0,13,0,9,0,6,0,0
27320,5/7/2020,Stephenson,Illinois,44498,0.07865522,35,0,13,0,9,0,7,0,0
27321,5/8/2020,Stephenson,Illinois,44498,0.101128141,45,0,13,0,10,0,8,0,0
27322,5/9/2020,Stephenson,Illinois,44498,0.119106477,53,0,16,0,12,0,8,0,0
27323,5/10/2020,Stephenson,Illinois,44498,0.141579397,63,0,16,0,12,0,8,0,0
27324,5/11/2020,Stephenson,Illinois,44498,0.159557733,71,0,16,0,12,0,8,0,0
27325,5/12/2020,Stephenson,Illinois,44498,0.157310441,70,0,22,0,13,0,9,0,0
27326,5/13/2020,Stephenson,Illinois,44498,0.161805025,72,0,29,0,13,0,9,0,0
27327,5/14/2020,Stephenson,Illinois,44498,0.175288777,78,0,35,0,13,0,9,0,0
27328,5/15/2020,Stephenson,Illinois,44498,0.188772529,84,0,45,0,13,0,10,0,0
27329,5/16/2020,Stephenson,Illinois,44498,0.197761697,88,0,53,0,16,0,12,0,0
27330,5/17/2020,Stephenson,Illinois,44498,0.217987325,97,0,63,0,16,0,12,0,0
27331,5/18/2020,Stephenson,Illinois,44498,0.222481909,99,0,71,0,16,0,12,0,0
27332,5/19/2020,Stephenson,Illinois,44498,0.247202121,110,0,70,0,22,0,13,0,0
27333,5/20/2020,Stephenson,Illinois,44498,0.265180458,118,0,72,0,29,0,13,0,0
27334,5/21/2020,Stephenson,Illinois,44498,0.26742775,119,0,78,0,35,0,13,0,0
27335,5/22/2020,Stephenson,Illinois,44498,0.303384422,135,0,84,0,45,0,13,0,0
27336,5/23/2020,Stephenson,Illinois,44498,0.305631714,136,0,88,0,53,0,16,0,0
27337,5/24/2020,Stephenson,Illinois,44498,0.337093802,150,1,97,0,63,0,16,0,0
27338,5/25/2020,Stephenson,Illinois,44498,0.350577554,156,1,99,0,71,0,16,0,0
27339,5/26/2020,Stephenson,Illinois,44498,0.359566722,160,1,110,0,70,0,22,0,0
27340,5/27/2020,Stephenson,Illinois,44498,0.361814014,161,1,118,0,72,0,29,0,0
27341,5/28/2020,Stephenson,Illinois,44498,0.375297766,167,2,119,0,78,0,35,0,0
27342,5/29/2020,Stephenson,Illinois,44498,0.388781518,173,2,135,0,84,0,45,0,0
27343,5/30/2020,Stephenson,Illinois,44498,0.395523394,176,2,136,0,88,0,53,0,0
27344,5/31/2020,Stephenson,Illinois,44498,0.420243606,187,2,150,1,97,0,63,0,0
27345,6/1/2020,Stephenson,Illinois,44498,0.426985482,190,2,156,1,99,0,71,0,0
27346,6/2/2020,Stephenson,Illinois,44498,0.438221943,195,2,160,1,110,0,70,0,0
27347,4/23/2020,Tazewell,Illinois,131803,0.01593287,21,3,17,2,5,0,2,0,0
27348,4/24/2020,Tazewell,Illinois,131803,0.01593287,21,3,17,2,7,0,2,0,0
27349,4/25/2020,Tazewell,Illinois,131803,0.031107031,41,3,18,2,10,0,3,0,0
27350,4/26/2020,Tazewell,Illinois,131803,0.01972641,26,3,19,2,13,0,4,0,0
27351,4/27/2020,Tazewell,Illinois,131803,0.018208994,24,3,19,2,14,1,4,0,0
27352,4/28/2020,Tazewell,Illinois,131803,0.022761242,30,3,21,3,15,1,4,0,0
27353,4/29/2020,Tazewell,Illinois,131803,0.018967702,25,3,21,3,17,2,4,0,0
27354,4/30/2020,Tazewell,Illinois,131803,0.022761242,30,3,21,3,17,2,5,0,0
27355,5/1/2020,Tazewell,Illinois,131803,0.025796074,34,3,21,3,17,2,7,0,0
27356,5/2/2020,Tazewell,Illinois,131803,0.027313491,36,3,41,3,18,2,10,0,0
27357,5/3/2020,Tazewell,Illinois,131803,0.027313491,36,3,26,3,19,2,13,0,0
27358,5/4/2020,Tazewell,Illinois,131803,0.028072199,37,3,24,3,19,2,14,1,0
27359,5/5/2020,Tazewell,Illinois,131803,0.028830907,38,3,30,3,21,3,15,1,0
27360,5/6/2020,Tazewell,Illinois,131803,0.030348323,40,3,25,3,21,3,17,2,0
27361,5/7/2020,Tazewell,Illinois,131803,0.034141863,45,3,30,3,21,3,17,2,0
27362,5/8/2020,Tazewell,Illinois,131803,0.031107031,41,3,34,3,21,3,17,2,0
27363,5/9/2020,Tazewell,Illinois,131803,0.032624447,43,3,36,3,41,3,18,2,0
27364,5/10/2020,Tazewell,Illinois,131803,0.035659279,47,3,36,3,26,3,19,2,0
27365,5/11/2020,Tazewell,Illinois,131803,0.034141863,45,3,37,3,24,3,19,2,0
27366,5/12/2020,Tazewell,Illinois,131803,0.036417987,48,3,38,3,30,3,21,3,0
27367,5/13/2020,Tazewell,Illinois,131803,0.040211528,53,3,40,3,25,3,21,3,0
27368,5/14/2020,Tazewell,Illinois,131803,0.040970236,54,3,45,3,30,3,21,3,0
27369,5/15/2020,Tazewell,Illinois,131803,0.044005068,58,4,41,3,34,3,21,3,0
27370,5/16/2020,Tazewell,Illinois,131803,0.044763776,59,4,43,3,36,3,41,3,0
27371,5/17/2020,Tazewell,Illinois,131803,0.044763776,59,4,47,3,36,3,26,3,0
27372,5/18/2020,Tazewell,Illinois,131803,0.044763776,59,4,45,3,37,3,24,3,0
27373,5/19/2020,Tazewell,Illinois,131803,0.044005068,58,4,48,3,38,3,30,3,0
27374,5/20/2020,Tazewell,Illinois,131803,0.044763776,59,4,53,3,40,3,25,3,0
27375,5/21/2020,Tazewell,Illinois,131803,0.044005068,58,4,54,3,45,3,30,3,0
27376,5/22/2020,Tazewell,Illinois,131803,0.0470399,62,4,58,4,41,3,34,3,0
27377,5/23/2020,Tazewell,Illinois,131803,0.0470399,62,4,59,4,43,3,36,3,0
27378,5/24/2020,Tazewell,Illinois,131803,0.047798609,63,4,59,4,47,3,36,3,0
27379,5/25/2020,Tazewell,Illinois,131803,0.047798609,63,4,59,4,45,3,37,3,0
27380,5/26/2020,Tazewell,Illinois,131803,0.048557317,64,4,58,4,48,3,38,3,0
27381,5/27/2020,Tazewell,Illinois,131803,0.049316025,65,4,59,4,53,3,40,3,0
27382,5/28/2020,Tazewell,Illinois,131803,0.049316025,65,4,58,4,54,3,45,3,0
27383,5/29/2020,Tazewell,Illinois,131803,0.050074733,66,4,62,4,58,4,41,3,0
27384,5/30/2020,Tazewell,Illinois,131803,0.050833441,67,4,62,4,59,4,43,3,0
27385,5/31/2020,Tazewell,Illinois,131803,0.050833441,67,4,63,4,59,4,47,3,0
27386,6/1/2020,Tazewell,Illinois,131803,0.050833441,67,4,63,4,59,4,45,3,0
27387,6/2/2020,Tazewell,Illinois,131803,0.051592149,68,4,64,4,58,4,48,3,0
27388,5/13/2020,Union,Illinois,16653,0.288236354,48,1,11,0,5,0,3,0,0
27389,5/14/2020,Union,Illinois,16653,0.31225605,52,1,17,0,6,0,3,0,0
27390,5/15/2020,Union,Illinois,16653,0.348285594,58,1,19,0,7,0,4,0,0
27391,5/16/2020,Union,Illinois,16653,0.37230529,62,1,21,0,7,0,5,0,0
27392,5/17/2020,Union,Illinois,16653,0.378310214,63,1,28,0,8,0,5,0,0
27393,5/18/2020,Union,Illinois,16653,0.378310214,63,1,30,0,8,0,5,0,0
27394,5/19/2020,Union,Illinois,16653,0.378310214,63,1,32,1,8,0,5,0,0
27395,5/20/2020,Union,Illinois,16653,0.630517024,105,1,48,1,11,0,5,0,1
27396,5/21/2020,Union,Illinois,16653,0.678556416,113,1,52,1,17,0,6,0,1
27397,5/22/2020,Union,Illinois,16653,0.702576112,117,4,58,1,19,0,7,0,1
27398,5/23/2020,Union,Illinois,16653,0.732600733,122,4,62,1,21,0,7,0,1
27399,5/24/2020,Union,Illinois,16653,0.732600733,122,4,63,1,28,0,8,0,1
27400,5/25/2020,Union,Illinois,16653,0.732600733,122,4,63,1,30,0,8,0,1
27401,5/26/2020,Union,Illinois,16653,0.732600733,122,4,63,1,32,1,8,0,1
27402,5/27/2020,Union,Illinois,16653,0.744610581,124,5,105,1,48,1,11,0,1
27403,5/28/2020,Union,Illinois,16653,0.744610581,124,5,113,1,52,1,17,0,1
27404,5/29/2020,Union,Illinois,16653,0.816669669,136,5,117,4,58,1,19,0,1
27405,5/30/2020,Union,Illinois,16653,0.828679517,138,5,122,4,62,1,21,0,1
27406,5/31/2020,Union,Illinois,16653,0.834684441,139,5,122,4,63,1,28,0,1
27407,6/1/2020,Union,Illinois,16653,0.846694289,141,7,122,4,63,1,30,0,1
27408,6/2/2020,Union,Illinois,16653,0.846694289,141,7,122,4,63,1,32,1,1
27409,4/29/2020,Vermilion,Illinois,75758,0.013199926,10,0,8,0,5,0,1,0,0
27410,4/30/2020,Vermilion,Illinois,75758,0.013199926,10,0,8,0,5,0,2,0,0
27411,5/1/2020,Vermilion,Illinois,75758,0.014519919,11,0,8,0,7,0,2,0,0
27412,5/2/2020,Vermilion,Illinois,75758,0.014519919,11,0,9,0,7,0,5,0,0
27413,5/3/2020,Vermilion,Illinois,75758,0.014519919,11,0,9,0,8,0,5,0,0
27414,5/4/2020,Vermilion,Illinois,75758,0.018479897,14,0,9,0,8,0,5,0,0
27415,5/5/2020,Vermilion,Illinois,75758,0.021119882,16,0,10,0,8,0,5,0,0
27416,5/6/2020,Vermilion,Illinois,75758,0.021119882,16,1,10,0,8,0,5,0,0
27417,5/7/2020,Vermilion,Illinois,75758,0.022439874,17,1,10,0,8,0,5,0,0
27418,5/8/2020,Vermilion,Illinois,75758,0.022439874,17,1,11,0,8,0,7,0,0
27419,5/9/2020,Vermilion,Illinois,75758,0.023759867,18,1,11,0,9,0,7,0,0
27420,5/10/2020,Vermilion,Illinois,75758,0.023759867,18,1,11,0,9,0,8,0,0
27421,5/11/2020,Vermilion,Illinois,75758,0.027719845,21,1,14,0,9,0,8,0,0
27422,5/12/2020,Vermilion,Illinois,75758,0.03035983,23,1,16,0,10,0,8,0,0
27423,5/13/2020,Vermilion,Illinois,75758,0.029039837,22,1,16,1,10,0,8,0,0
27424,5/14/2020,Vermilion,Illinois,75758,0.03035983,23,1,17,1,10,0,8,0,0
27425,5/15/2020,Vermilion,Illinois,75758,0.032999815,25,1,17,1,11,0,8,0,0
27426,5/16/2020,Vermilion,Illinois,75758,0.032999815,25,1,18,1,11,0,9,0,0
27427,5/17/2020,Vermilion,Illinois,75758,0.032999815,25,1,18,1,11,0,9,0,0
